,bphP_light_mean_rpm,wt_dark_mean_rpm,log2_FC,-log10_pval,protein_ID,common_name,product
gene-PA14_66250,393.97897024075957,386.6023354693163,0.027268270761169965,0.05221996943931692,cds-ABJ14396.1,waaF,heptosyltransferase II
gene-PA14_66260,782.5290224291481,749.7271087468547,0.06177869134100991,0.277978424744677,cds-ABJ14397.1,ilvE,branched-chain amino acid transferase
gene-PA14_66270,215.0363668474523,207.11994486992003,0.05411418174359875,0.21440932593211084,cds-ABJ14398.1,glnE,glutamate-ammonia-ligase adenylyltransferase
gene-PA14_66290,1888.083842861747,1882.643853388956,0.004162725027052742,0.010873366787061673,cds-ABJ14399.1,aceA,pyruvate dehydrogenase%2C E1 component
gene-PA14_66310,932.5671072403705,884.6181696243221,0.07615267011646784,0.27997822402799644,cds-ABJ14400.1,aceF,dihydrolipoamide acetyltransferase
gene-PA14_66320,139.99609501373342,182.772453765082,-0.38466206519526625,1.3711006812870414,cds-ABJ14401.1,PA14_66320,putative sensory box protein
gene-PA14_66330,243.78608708839292,265.1541075543507,-0.12121530377699825,0.26995841775936497,cds-ABJ14402.1,msrA,peptide methionine sulfoxide reductase
gene-PA14_66340,47.438368528912775,51.974481451715214,-0.13174906228717476,0.8887709235830393,cds-ABJ14403.1,PA14_66340,conserved hypothetical protein
gene-PA14_66350,16.22420343846043,17.873748127048902,-0.13969454336020556,0.37043790478455296,cds-ABJ14404.1,PA14_66350,putative acyl-CoA dehydrogenase
gene-PA14_66380,44.29228737895581,55.26287984326033,-0.3192552349120816,0.5360080456992472,cds-ABJ14405.1,ycgO,putative sodium/hydrogen antiporter
gene-PA14_66400,196.2291645784832,218.391324153872,-0.15437606574593454,0.6692455797846172,cds-ABJ14406.1,aefA,putative small-conductance mechanosensitive channel protein
gene-PA14_66410,63.2669605901105,79.2509818902049,-0.3249765162265045,0.9718790637281469,cds-ABJ14407.1,PA14_66410,conserved hypothetical protein
gene-PA14_66420,6.731141775405642,11.629023358266787,-0.7888066999886721,0.5500667682351041,cds-ABJ14408.1,ytnM,putative membrane protein
gene-PA14_66440,267.20010134769916,489.74729931522523,-0.8741169793633286,1.7256573661322578,cds-ABJ14409.1,metY,homocysteine synthase
gene-PA14_66450,19.61458516132252,65.23031627832067,-1.7336157484276602,2.5011388910117245,cds-ABJ14410.1,PA14_66450,conserved hypothetical protein
gene-PA14_66460,762.051304581449,1487.8853334748053,-0.9653033113904335,3.3498084463354156,cds-ABJ14411.1,PA14_66460,putative universal stress protein
gene-PA14_66480,149.14046586643977,133.85335713781745,0.1560184287887051,0.6405823267707091,cds-ABJ14412.1,PA14_66480,putative ATPase nvolved in chromosome partitioning
gene-PA14_66490,30.348040561856674,32.937055135874466,-0.11810819629063993,0.41827356696413404,cds-ABJ14413.1,ynfL,putative transcriptional regulator%2C LysR family
gene-PA14_66510,7.522118847732107,16.76472412869536,-1.1562176307854866,2.531690512403213,cds-ABJ14414.1,ynfM,putative MFS transporter
gene-PA14_66520,1.1335211721051492,1.339714916296961,-0.24111450068725435,0.21335368883834052,cds-ABJ14415.1,PA14_66520,putative short chain dehydrogenase
gene-PA14_66530,1.4080336693354933,2.727236732598474,-0.9537576047697862,0.9722372352823438,cds-ABJ14416.1,PA14_66530,putative transcriptional regulator
gene-PA14_66540,24.611730187524987,18.89463732856605,0.3813692367886628,0.5365342269778935,cds-ABJ14417.1,PA14_66540,hypothetical protein
gene-PA14_66550,159.28205403037373,121.00916759202762,0.39646737828905565,1.2278066897865374,cds-ABJ14418.1,hemE,uroporphyrinogen decarboxylase
gene-PA14_66560,136.6766187288379,140.23625580658515,-0.03709292048613363,0.12422353937660037,cds-ABJ14419.1,gltD,glutamate synthase small chain
gene-PA14_66570,286.15914792972507,259.1006513058521,0.14330508508908435,0.528480712052507,cds-ABJ14420.1,gltB,glutamate synthase large chain precursor
gene-PA14_66580,397.3381955579526,478.0092760358536,-0.26667112983760594,1.9252579774188385,cds-ABJ14421.1,PA14_66580,putative Type II secretory pathway protein
gene-PA14_66600,271.3383740198571,241.70657531234323,0.16683637421198752,1.056002031504674,cds-ABJ14422.1,aroB,3-dehydroquinate synthase
gene-PA14_66610,82.40209871030538,77.0401188533546,0.09707115195171218,0.4440227209978741,cds-ABJ14423.1,aroK,shikimate kinase
gene-PA14_66620,670.1595469344542,487.43231955071116,0.4593026893081836,1.2309999198828243,cds-ABJ14424.1,pilQ,type 4 fimbrial biogenesis outer membrane protein PilQ precursor
gene-PA14_66630,153.1328314064948,104.81824057022477,0.5468938249890932,0.6876224950176177,cds-ABJ14425.1,pilP,type 4 fimbrial biogenesis protein PilP
gene-PA14_66640,99.47603418885085,77.85135048338641,0.35362692284442376,1.5172970107184551,cds-ABJ14426.1,pilO,type 4 fimbrial biogenesis protein PilO
gene-PA14_66650,108.66906622973711,83.99973195359478,0.3714846875468353,0.7666677422597404,cds-ABJ14427.1,pilN,type 4 fimbrial biogenesis protein PilN
gene-PA14_66660,258.92735148567766,200.67666550314516,0.3676744978414205,0.605038531506204,cds-ABJ14428.1,pilM,type 4 fimbrial biogenesis protein PilM
gene-PA14_66670,164.76656455421343,183.54922193225252,-0.1557434862832754,0.5765429528963286,cds-ABJ14429.1,ponA,penicillin-binding protein 1A
gene-PA14_66680,841.7571656703162,702.3957406102032,0.26112000079895975,1.8550706985950742,cds-ABJ14430.1,maeB,malic enzyme
gene-PA14_66690,87.32112123022847,85.59382868162055,0.02882387275554633,0.09771522521567584,cds-ABJ14431.1,PA14_66690,putative protease
gene-PA14_66700,88.7891856028857,69.81376478207498,0.3468724521794232,0.6077191273307357,cds-ABJ14432.1,PA14_66700,putative nuclease
gene-PA14_66710,523.5758859855306,139.82798373435443,1.9047455301256266,2.7435582256655997,cds-ABJ14433.1,rpmE,50S ribosomal protein L31
gene-PA14_66720,95.64597338204874,102.25055991052646,-0.0963326035445462,0.2424977881728534,cds-ABJ14434.1,priA,primosomal protein N'
gene-PA14_66750,304.37771878998745,412.0975513873613,-0.4371231363290318,2.0296327621754315,cds-ABJ14435.1,argS,arginyl-tRNA synthetase
gene-PA14_66760,72.69804083566049,128.4393332568367,-0.821098682235038,2.184714995801624,cds-ABJ14436.1,PA14_66760,putative cell division protein
gene-PA14_66770,86.07063349318436,67.11866691213486,0.35880702081282884,0.47227264556230547,cds-ABJ14437.1,hslV,heat shock protein HslV
gene-PA14_66790,212.14241819404614,184.76188116236418,0.19936597748451937,0.3678971104980101,cds-ABJ14438.1,hslU,heat shock protein HslU
gene-PA14_66800,25.8322288338537,37.13276131106555,-0.5235204593195946,1.4377241956043394,cds-ABJ14439.1,PA14_66800,conserved hypothetical protein
gene-PA14_66820,400.03377710560835,487.9233205726662,-0.28653261867472246,0.8126263812196206,cds-ABJ14440.1,phaC1,poly(3-hydroxyalkanoic acid) synthase 1
gene-PA14_66830,110.740135580829,153.33819705671138,-0.46953892497818284,1.1356460086667564,cds-ABJ14441.1,phaD,poly(3-hydroxyalkanoic acid) depolymerase
gene-PA14_66840,533.4675122260547,692.0270785356397,-0.37542807531898065,0.717180999032004,cds-ABJ14442.1,phaC2,poly(3-hydroxyalkanoic acid) synthase 2
gene-PA14_66850,101.15702027409866,129.7079623496064,-0.35867059542449803,0.5576096027157784,cds-ABJ14443.1,phaD,putative transcriptional regulator%2C TetR family
gene-PA14_66875,1794.960447141956,1653.1967879135598,0.11869358808020472,0.13483459508135387,cds-ABJ15691.1,phaF,polyhydroxyalkanoate synthesis protein PhaF
gene-PA14_66880,105.10057482575708,123.19529380709496,-0.22917658270972865,0.37518279526953235,cds-ABJ14444.1,phaI,putative poly(hydroxyalcanoate) granule associated protein
gene-PA14_66890,22.69623433106455,16.589681558561676,0.45216673379084055,0.9525694934479648,cds-ABJ14445.1,PA14_66890,conserved hypothetical protein
gene-PA14_66900,230.57767726180228,194.18188147264118,0.24784425455012452,0.3745406834960455,cds-ABJ14446.1,ubiE,ubiquinone biosynthesis methyltransferase UbiE
gene-PA14_66910,95.30053517687918,108.18661545870835,-0.18296580127281917,0.3692899359750501,cds-ABJ14447.1,PA14_66910,conserved hypothetical protein
gene-PA14_66920,136.11072991736566,136.3531980712238,-0.0025677358135815166,0.013915473488659525,cds-ABJ14448.1,ubiB,ubiquinone biosynthesis protein UbiB
gene-PA14_66940,75.67637588186982,61.67492973282493,0.29515882891680034,0.6711373378534475,cds-ABJ14449.1,hisI,phosphoribosyl-AMP cyclohydrolase
gene-PA14_66950,59.140206803790186,45.98031516048682,0.3631229266337416,1.3411082227171576,cds-ABJ14450.1,hisE,phosphoribosyl-ATP pyrophosphohydrolase
gene-PA14_66960,124.60941597280801,123.41432764610498,0.013903195773149317,0.016491283204256902,cds-ABJ14451.1,tatA,sec-independent protein translocase TatA
gene-PA14_66970,114.3611606629161,134.90717307513987,-0.23836988992413102,0.9698535636896468,cds-ABJ14452.1,tatB,Sec-independent protein translocase TatB
gene-PA14_66980,74.32965978775566,72.90228995696677,0.027973872113381884,0.0548822278203894,cds-ABJ14453.1,tatC,sec-independent protein translocase TatC
gene-PA14_66990,36.3472556070368,40.049943846521316,-0.13995377833074585,0.2648904661104694,cds-ABJ14454.1,PA14_66990,conserved hypothetical protein
gene-PA14_67010,51.998742721039996,55.615499691145736,-0.09701026652091693,0.22391802110108003,cds-ABJ14455.1,PA14_67010,putative methyl-accepting chemotaxis transducer
gene-PA14_67020,40.438492605179505,41.294301777571626,-0.03021349638565951,0.11079875482146333,cds-ABJ14456.1,PA14_67020,conserved hypothetical protein
gene-PA14_67030,83.46183423603435,64.66240238413555,0.36818951341536316,0.812787888551751,cds-ABJ14457.1,PA14_67030,putative amino acid ABC transporter%2C ATP-binding protein
gene-PA14_67040,91.01913628809172,78.91409894138108,0.20588681581738205,0.4342782396594097,cds-ABJ14458.1,PA14_67040,putative amino acid ABC transporter%2C permease protein
gene-PA14_67050,232.70567299310332,147.2494502553037,0.6602441302820937,2.8190591583226974,cds-ABJ14459.1,PA14_67050,putative amino acid ABC transporter%2C periplasmic amino acid-binding protein
gene-PA14_67065,389.1414328572602,484.5139093808013,-0.3162434864352493,0.9032364487682739,cds-ABJ15655.1,mdoH,periplasmic glucans biosynthesis protein MdoH
gene-PA14_67090,492.1601268394197,516.859513641129,-0.07064441794049305,0.2516155951860823,cds-ABJ14460.1,mdoG,periplasmic glucan biosynthesis protein%2C MdoG
gene-PA14_67100,56.57216655181137,56.44203959117667,0.0033223009181110466,0.0030594901386618617,cds-ABJ14461.1,dtD,putative D-tyrosyl-tRNA(Tyr) deacylase
gene-PA14_67110,137.81167069088937,157.460898070777,-0.19229554139678187,0.9308878326885067,cds-ABJ14462.1,pap,prolyl aminopeptidase
gene-PA14_67120,6.673957226449404,6.769585841436826,-0.02052513006282273,0.03336835133441606,cds-ABJ14463.1,PA14_67120,putative pyrophosphatase
gene-PA14_67130,22.292433480072106,20.391224467056084,0.128605696218655,0.7004613439366042,cds-ABJ14464.1,ybeJ,putative binding protein component of ABC transporter
gene-PA14_67140,3.4232199344525918,5.343407412438822,-0.6424058830503497,1.3126514373930627,cds-ABJ14465.1,PA14_67140,putative translation initiation inhibitor
gene-PA14_67150,9.29962677242255,14.308930953769396,-0.6216711131313205,2.499427536626209,cds-ABJ14466.1,PA14_67150,putative amino acid oxidase
gene-PA14_67170,21.41615879393559,19.690395243517703,0.12120766469271166,0.18039796619954274,cds-ABJ14467.1,PA14_67170,putative LysR-family transcriptional regulator
gene-PA14_67180,79.38862103834656,64.6034017796489,0.29732209907569096,0.8679500758175722,cds-ABJ14468.1,PA14_67180,conserved hypothetical protein
gene-PA14_67190,36.55288380478806,35.52333424942406,0.04121822897260416,0.044812099332314344,cds-ABJ14469.1,PA14_67190,conserved hypothetical protein
gene-PA14_67200,73.4245660687584,74.24935194318665,-0.016115599338108768,0.018753772287173346,cds-ABJ14470.1,PA14_67200,conserved hypothetical protein
gene-PA14_67210,141.89125814488833,121.46391146520646,0.22425797292209104,0.26555172783084047,cds-ABJ14471.1,PA14_67210,conserved hypothetical protein
gene-PA14_67220,200.1464011249708,201.66514551243483,-0.010906084894292158,0.251428655380828,cds-ABJ14472.1,PA14_67220,conserved hypothetical protein
gene-PA14_67230,223.70163514514414,200.99040094806298,0.1544491993429733,0.8069725288997829,cds-ABJ14473.1,PA14_67230,conserved hypothetical protein
gene-PA14_67240,131.94949152227738,209.13945978121146,-0.6644794956148634,1.9873638819979138,cds-ABJ14474.1,hutG,N-formylglutamate amidohydrolase
gene-PA14_67250,127.90092172834993,215.0595776480952,-0.7497097171783192,2.1014806992750823,cds-ABJ14475.1,hutI,imidazolone-5-propionate hydrolase HutI
gene-PA14_67260,89.41470976904462,118.51916846424966,-0.4065363091371945,2.4684293954147916,cds-ABJ14476.1,PA14_67260,probable histidine/phenylalanine ammonia-lyase
gene-PA14_67270,62.83377786157708,83.87982332526643,-0.4167834926271149,1.9817252397541614,cds-ABJ14477.1,proV,putative ATP-binding component of ABC transporter
gene-PA14_67280,58.88773939023067,74.92984571422603,-0.347573183843073,0.8118046457775611,cds-ABJ14478.1,proW,putative amino acid transporter permease protein
gene-PA14_67300,83.92818206159303,102.90105699261834,-0.294030561824984,0.636960599385916,cds-ABJ14479.1,proX,putative binding protein component of ABC transporter
gene-PA14_67310,74.91738668879657,77.62396230290945,-0.05120150092428032,0.11020031744195515,cds-ABJ14480.1,hutT,putative amino acid permease
gene-PA14_67320,183.4244936738337,228.27016264939354,-0.31555599192531375,1.6196051899655977,cds-ABJ14481.1,hutH,histidine ammonia-lyase
gene-PA14_67340,74.4187764659507,78.40051348944252,-0.07519643138916936,0.11559321658687195,cds-ABJ14482.1,codB,putative permease for cytosine/purines%2C uracil%2C thiamine%2C allantoin
gene-PA14_67350,587.7091749743262,659.7884113832783,-0.16690101713671807,0.3868149644833171,cds-ABJ14483.1,hutU,urocanase
gene-PA14_67370,15.923447516631791,21.701149667457116,-0.4466187290985053,1.5804734231190782,cds-ABJ14484.1,PA14_67370,putative ABC-type phosphate/phosphonate transport system%2C periplasmic component
gene-PA14_67380,3.1383048068962727,5.372535326431908,-0.775617391132985,1.5539449846922606,cds-ABJ14485.1,PA14_67380,putative fatty acid desaturase
gene-PA14_67400,58.06276915824888,90.06548606815772,-0.6333609695706383,1.5685254667712947,cds-ABJ14486.1,PA14_67400,putative ABC transporter%2C periplasmic substrate-binding protein
gene-PA14_67410,43.589518491794905,63.42305465749475,-0.5410260863523475,2.406987742689591,cds-ABJ14487.1,PA14_67410,conserved hypothetical protein
gene-PA14_67420,125.67303678716696,167.3635473000074,-0.4133101803037081,1.6808552014180986,cds-ABJ14488.1,hutC,histidine utilization genes repressor protein
gene-PA14_67440,208.56547479220583,281.46955444622205,-0.43247851891358546,2.239289967697712,cds-ABJ14489.1,PA14_67440,putative chlorohydrolase
gene-PA14_67450,79.64722785318163,109.02051747163922,-0.45290361405662055,1.9027594286403917,cds-ABJ14490.1,blc,outer membrane lipoprotein Blc
gene-PA14_67460,57.59843136532928,74.47629106274591,-0.3707517005413434,1.6318267305543255,cds-ABJ14491.1,PA14_67460,putative lipoprotein
gene-PA14_67470,107.97524988455484,130.62030394139796,-0.2746785127073737,0.8450456803034667,cds-ABJ14492.1,PA14_67470,conserved hypothetical protein
gene-PA14_67490,445.3350578063405,515.2614339049904,-0.2104134252471354,0.8866453602780815,cds-ABJ14493.1,fbp,fructose-1%2C6-bisphosphatase
gene-PA14_67500,70.45436156424098,78.35127116494718,-0.15326765786599,0.7650395140039369,cds-ABJ14494.1,gloA3,lactoylglutathione lyase
gene-PA14_67510,394.62478159336723,410.5241441208777,-0.056985516380843315,0.10109250567848019,cds-ABJ14495.1,estA,esterase EstA
gene-PA14_67520,67.54840031160211,76.43175967116049,-0.17825063918254266,0.3650554908393585,cds-ABJ14496.1,PA14_67520,conserved hypothetical protein
gene-PA14_67530,154.5760653836852,181.23532810860115,-0.22954725610136772,0.5647922363429209,cds-ABJ14497.1,PA14_67530,putative membrane protein
gene-PA14_67540,18.108504535541666,20.803499982575442,-0.20015884919437774,0.4778057272923869,cds-ABJ14498.1,PA14_67540,conserved hypothetical protein
gene-PA14_67550,9.571414868085846,8.107130896569325,0.23954073870125417,0.34453960535763456,cds-ABJ14499.1,PA14_67550,putative transcriptional regulator
gene-PA14_67560,472.2343186658498,377.9891803875042,0.32115795038625916,1.088290302798445,cds-ABJ14500.1,typA,GTP-binding protein TypA/BipA
gene-PA14_67580,75.20569096233223,52.404184010401025,0.5211598264063052,1.6290039912903926,cds-ABJ14501.1,thiI,thiamin biosynthesis protein ThiI
gene-PA14_67600,1332.9949332559163,1437.1583168440477,-0.10854770051757168,0.5782705230832986,cds-ABJ14502.1,glnA,glutamine synthetase
gene-PA14_67620,20.14693039809501,19.519510251215777,0.04564318722709675,0.07874120610771419,cds-ABJ14503.1,PA14_67620,hypothetical protein
gene-PA14_67630,48.211073221194304,44.65233609536415,0.110628887946653,0.5002570239363597,cds-ABJ14504.1,PA14_67630,putative small-conductance mechanosensitive channel
gene-PA14_67640,37.679607752574746,55.9881050065506,-0.571336391834593,1.5111145938445523,cds-ABJ14505.1,PA14_67640,conserved hypothetical protein
gene-PA14_67650,18.963157242776745,25.783810794016876,-0.44326630294672636,1.829744251340531,cds-ABJ14506.1,PA14_67650,conserved hypothetical protein
gene-PA14_67670,20.3279536817401,28.64288351331106,-0.494711723759085,0.9890499440834049,cds-ABJ14507.1,ntrB,two-component sensor NtrB
gene-PA14_67680,47.968377888008945,66.34116960630654,-0.46782078514334696,1.9644908398495613,cds-ABJ14508.1,ntrC,two-component response regulator NtrC
gene-PA14_67700,39.86672298624327,31.42608369231249,0.34322251683160643,0.3008503516255727,cds-ABJ14510.1,PA14_67700,conserved hypothetical protein
gene-PA14_67710,13.27072870405586,12.899009084137925,0.04098734851391922,0.0471589293362836,cds-ABJ14509.1,trmH,putative RNA methylase
gene-PA14_67720,516.1510472866015,360.79118072406055,0.5166292454595286,1.4823712340828554,cds-ABJ14511.1,secB,secretion protein SecB
gene-PA14_67740,50.71648497957796,30.607244629869047,0.7285815665913415,1.1998406958143373,cds-ABJ14512.1,grx,glutaredoxin
gene-PA14_67750,92.69717958569883,59.17106135740001,0.6476336619618128,2.8042321829706616,cds-ABJ14513.1,yigN,putative rhodanese-like domain protein
gene-PA14_67770,247.86400009779618,246.06087875604626,0.01053344698635372,0.022838869315248086,cds-ABJ14514.1,pgm,phosphoglycerate mutase
gene-PA14_67780,16.62816528916147,18.138671902398702,-0.12543982561469108,0.21506940716192338,cds-ABJ14515.1,PA14_67780,putative membrane protein
gene-PA14_67790,84.36128391611646,83.35727886146391,0.01727286919791841,0.068854149142724,cds-ABJ14516.1,PA14_67790,putative membrane-bound metallopeptidase
gene-PA14_67810,306.73118216641836,357.1582312718263,-0.21958853236747342,0.7851396565910166,cds-ABJ14517.1,ctpA,putative carboxyl-terminal protease
gene-PA14_67820,49.4777318124992,67.28410565301185,-0.44348636832005184,1.3682535505698183,cds-ABJ14518.1,PA14_67820,putative divergent polysaccharide deacetylas
gene-PA14_67830,138.37621320573194,110.18949349511128,0.3286092928030895,0.8374372179726757,cds-ABJ14519.1,PA14_67830,conserved hypothetical protein
gene-PA14_67840,35.037403308901666,35.41333840837652,-0.015396994350109484,0.07066219981764398,cds-ABJ14520.1,PA14_67840,putative ABC-type amino acid transporter
gene-PA14_67850,34.71465603661091,22.822678836945887,0.6050767155782466,3.057249413833494,cds-ABJ14521.1,PA14_67850,putative ABC-type amino acid transport protein%2C periplasmic component
gene-PA14_67860,22.377720411591643,13.47851585497589,0.7314013881820561,1.6572801300253008,cds-ABJ14522.1,PA14_67860,putative ABC-type amino acid transporter
gene-PA14_67880,99.74903519931668,83.6253558584447,0.2543624394483342,1.182745234051817,cds-ABJ14523.1,hisF1,imidazoleglycerol phosphate synthase%2C cyclase subunit
gene-PA14_67890,115.60024709505679,99.53565396095796,0.21585917866026144,0.6999680336626198,cds-ABJ14524.1,hisA,phosphoribosylformimino-5-aminoimidazole carboxamide
gene-PA14_67900,29.611230630152033,23.283257014425924,0.3468515502376896,0.7398225814991652,cds-ABJ14525.1,PA14_67900,conserved hypothetical protein
gene-PA14_67920,113.63470893585087,97.61174183065144,0.21927695446462747,0.5999395777717293,cds-ABJ14526.1,hisH1,lutamine amidotransferase class-I
gene-PA14_67930,129.65907407126747,101.63164593873178,0.351373475627066,0.7333680384673723,cds-ABJ14527.1,hisB,imidazoleglycerol-phosphate dehydratase
gene-PA14_67940,5.581684725898071,7.539888592963503,-0.43384250130926094,0.40189504399194864,cds-ABJ14528.1,PA14_67940,conserved hypothetical protein
gene-PA14_67960,15.935059105409756,18.022921449977684,-0.1776285048807285,0.5707373248906846,cds-ABJ14529.1,PA14_67960,conserved hypothetical protein
gene-PA14_67970,36.15375013528535,44.54298465524758,-0.3010529213099055,1.4538809205613676,cds-ABJ14530.1,PA14_67970,putative dehydrogenase
gene-PA14_67975,266.1570252360791,263.3035262863253,0.015550803985454708,0.029622134994705673,cds-ABJ15696.1,PA14_67975,Putative outer membrane biogenesis protein
gene-PA14_67990,89.23096242714792,91.35707178681344,-0.033972008620075676,0.07726651879534598,cds-ABJ14531.1,mutY,A/G-specific adenine glycosylase
gene-PA14_68000,85.33265868838039,63.389137358969585,0.42886235753054763,0.8552008067940434,cds-ABJ14532.1,PA14_68000,conserved hypothetical protein
gene-PA14_68010,81.71882379309405,103.6527667763432,-0.34301827855388883,0.8150297429164631,,,
gene-PA14_68020,26.683589949091225,30.892777146567266,-0.21131678587014666,0.3742612295896887,,,
gene-PA14_68030,1.2227645678520231,0.9310900471127845,0.39315367606302504,0.5219448110898323,,,
gene-PA14_68040,81.35702153623183,80.9800761842347,0.006699863041359991,0.014991512532033534,cds-ABJ14533.1,fixR,putative short-chain alcohol dehydrogenase
gene-PA14_68050,12.323861701368761,16.578551815092425,-0.42786356085248317,0.9370950813953115,cds-ABJ14534.1,PA14_68050,putative membrane protein
gene-PA14_68060,179.05196240574082,140.67735627786678,0.3479882003965737,1.6266451803195279,cds-ABJ14535.1,PA14_68060,putative amino acid ABC transporter%2C ATP-binding protein
gene-PA14_68070,276.71221582864786,218.5624189781247,0.3403409775375673,0.7248348911191926,cds-ABJ14536.1,PA14_68070,putative ABC transporter%2C periplasmic amino acid-binding protein
gene-PA14_68080,71.70051353448368,53.079617694592834,0.43382546500346253,1.33349127020298,cds-ABJ14537.1,PA14_68080,putative amino acid ABC transporter%2C permease protein
gene-PA14_68090,60.199991399677906,50.60913864032715,0.25036535619735173,1.1980110670831796,cds-ABJ14538.1,PA14_68090,putative amino acid ABC transporter%2C permease protein
gene-PA14_68100,14.150217090285766,13.47642887444769,0.07038593499392025,0.06167447053618084,cds-ABJ14539.1,PA14_68100,conserved hypothetical protein
gene-PA14_68110,7.044972393721182,9.811222316527594,-0.47783877231962146,1.0444322148879248,cds-ABJ14540.1,PA14_68110,putative multiple antibiotic resistance protein MarR
gene-PA14_68120,9.41684280051845,15.327688643792072,-0.7028247496925817,1.7979320488976291,cds-ABJ14541.1,opmG,putative outer membrane protein precursor
gene-PA14_68130,8.752028736069294,10.711179519930845,-0.29142794858522914,0.36490020202743084,cds-ABJ14542.1,emrA,multidrug resistance protein
gene-PA14_68140,6.526172906248846,9.565919491163891,-0.5516663675498635,1.1377499731146832,cds-ABJ14543.1,emrB,drug efflux transporter
gene-PA14_68150,0.11163025314961533,0.21721276988381513,-0.9603745315556953,0.36518330412042477,,,
gene-PA14_68170,380.6741869809243,482.2729735762082,-0.3412932174394785,0.9750731594591836,cds-ABJ14544.1,rmlB,dTDP-D-glucose 4%2C6-dehydratase
gene-PA14_68190,179.3893571824393,268.55487949790916,-0.5821226315002139,1.3055428996860592,cds-ABJ14545.1,rmlD,dTDP-4-dehydrorhamnose reductase
gene-PA14_68200,680.8322949743956,826.5195874745013,-0.2797495373656218,0.9162227851246859,cds-ABJ14546.1,rmlA,glucose-1-phosphate thymidylyltransferase
gene-PA14_68210,358.9087905921264,440.14913462467115,-0.2943751716994855,1.1693229190527752,cds-ABJ14547.1,rmlC,dTDP-4-dehydrorhamnose 3%2C5-epimerase
gene-PA14_68230,73.11070489056097,98.09039551989709,-0.42402921595109844,1.5062309530530495,cds-ABJ14548.1,PA14_68230,probable two-component sensor
gene-PA14_68250,100.62235439275321,119.00473756026251,-0.24206815416229652,1.9657742901719828,cds-ABJ14549.1,PA14_68250,probable two-component response regulator
gene-PA14_68260,164.83566283384198,133.0971288596879,0.3085489567454149,1.5211151534648466,cds-ABJ14550.1,PA14_68260,probable c4-dicarboxylate-binding protein
gene-PA14_68280,37.07634961321747,36.62767685111041,0.017565009082705335,0.03587787037097359,cds-ABJ14551.1,PA14_68280,probable dicarboxylate transporter
gene-PA14_68290,73.39474750227828,65.2199446477546,0.170363601091395,0.33097988438242587,cds-ABJ14552.1,PA14_68290,probable C4-dicarboxylate transporter
gene-PA14_68300,2558.450182949988,4728.7289363522905,-0.8861823026091311,2.3685599591482784,cds-ABJ14553.1,arcD,arginine/ornithine antiporter
gene-PA14_68330,2736.19794525978,5585.72734811981,-1.0295725507391824,2.4075353148058074,cds-ABJ14554.1,arcA,arginine deiminase
gene-PA14_68340,2333.66726866713,3192.754420993942,-0.45220271029824277,0.7415028518963058,cds-ABJ14555.1,arcB,ornithine carbamoyltransferase%2C catabolic
gene-PA14_68350,1742.4728309585053,2491.390457566684,-0.5158149807511868,0.826725783825197,cds-ABJ14556.1,arcC,carbamate kinase
gene-PA14_68360,252.75392461330944,265.05036304461515,-0.0685330228161729,0.1885981207766076,cds-ABJ14557.1,PA14_68360,putative beta-ketoacyl synthase
gene-PA14_68370,108.51036009997938,127.47146992690114,-0.23234159238146,0.5937392120857038,cds-ABJ14558.1,cysQ,3'(2')%2C5'-bisphosphate nucleotidase
gene-PA14_68380,173.844421241258,155.41207587545196,0.16169816115536786,0.19795112578092755,cds-ABJ14559.1,nudE,putative DP compound hydrolase
gene-PA14_68390,32.66875386838922,34.53004395394026,-0.07994074321217609,0.48760951662250773,cds-ABJ14560.1,PA14_68390,putative hydrolase
gene-PA14_68400,1605.131411110714,1368.2065975830208,0.23040532264939964,0.19640851756544134,cds-ABJ14561.1,ygaU,putative LysM domain protein
gene-PA14_68420,38.24711411942635,43.05790174805045,-0.1709271176459236,0.7652282100374767,cds-ABJ14562.1,PA14_68420,putative transcriptional regulator%2C LysR family
gene-PA14_68430,45.56109389541859,27.78046001028365,0.7137318765626955,0.47776325272984377,cds-ABJ14563.1,fdhD,putative formate dehydrogenase accessory protein FdhD
gene-PA14_68440,259.66585821335514,176.10887498853563,0.5601887177112642,0.40410075003633883,cds-ABJ14564.1,PA14_68440,putative oxidoreductase%2C molybdopterin-binding
gene-PA14_68450,14.955076916336138,30.020582625110574,-1.0053165971611209,1.7952052339133984,cds-ABJ14565.1,PA14_68450,conserved hypothetical protein
gene-PA14_68460,5.762162483906368,8.506914204720625,-0.5620254799813567,1.7028642406947425,cds-ABJ14566.1,PA14_68460,conserved hypothetical protein
gene-PA14_68470,34.40486512410771,33.10087765122104,0.055743116560210824,0.17867885408651732,cds-ABJ14567.1,PA14_68470,conserved hypothetical protein
gene-PA14_68480,21.213644379193244,14.131550544201318,0.5860726844069356,1.1135589165491973,cds-ABJ14568.1,PA14_68480,putative periplasmic monofunctional chorismate mutase
gene-PA14_68490,12.770089125336407,15.444201546050698,-0.2742966729572819,0.577355308189297,cds-ABJ14569.1,PA14_68490,putative thioesterase
gene-PA14_68500,27.583836313016644,41.551772067130194,-0.5910868691547861,2.7596453182915335,cds-ABJ14570.1,attL,putative alcohol dehydrogenase%2C iron-containing
gene-PA14_68510,47.523285035875254,68.57432425154376,-0.5290339255491492,1.9842192159959955,cds-ABJ14571.1,PA14_68510,putative acyl-CoA dehydrogenase
